,comfort,surprise,anxiety,calmness,boredom,ECG_Rate,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,EDA_Phasic_Mean,EDA_Phasic_Std,EDA_Tonic_Mean,EDA_Tonic_std,SCR_Onsets,SCR_Magnitude,SCR_Amplitude_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,Pupil_Mean,Pupil_Std,s_id,t_id
16,2,0.09866220504,0.05685618892,1.959866166,0.5735785961,122.5551044,14.57270175,490.4347826,20.24357606,14.68633078,-0.222386973,0.7676124965,-0.5606497035,0.3019250238,0.08333333333,0.3519059479,0.0002346039652,0.000304,0.0006613333333,43.4135655,3.802987939,P25,4
17,2,0.1806020141,0.0852842778,2,0.5484949946,122.0340547,10.7871978,489.7391304,15.62404147,10.94021534,-0.06220622158,0.6010078308,0.4067938319,0.08538584895,0.1666666667,1.159508138,0.0008135782048,0.0008906666667,0.00088,46.38610551,2.657702026,P25,4
18,2,0.09698996693,0,2,0.4565217495,120.0599815,17.88854382,496.6956522,37.67134766,17.75640851,-0.2029847692,0.6774755027,0.01777330045,0.1272004589,0.1666666667,0.05251517974,3.50E-05,0.0001973333333,0.0002666666667,44.50984165,3.126596117,P25,4
19,1.971571922,0.0852842778,0.06856187433,2,0.5719063282,122.2760848,17.2257735,489.3913043,37.10640612,16.30871013,-0.1733010515,0.5262268105,-1.119598761,0.3240552094,0.25,1.929799649,0.002355754036,0.00248,0.0005493333333,44.76280335,2.347470286,P25,4
20,1.959866166,0.06688962877,0.008361203596,2,0.3076923192,95.08149203,8.677218313,507.1111111,6.798692685,8.891502884,0.1530052223,0.4061932645,-0.5629364075,0.2888820728,0.08333333333,1.055283939,0.0007035226262,0.001829333333,0.000496,32.9543986,16.58202446,P25,4
1,2,0.071906358,0.04682274163,1.988294363,0.5886287689,129.3883712,10.32795559,463.36,15.47815665,10.46180077,0.1915832287,0.5010469483,-0.1603967785,0.5025841186,0.25,1.465477047,0.001408219745,0.002714666667,9.60E-05,44.62200472,3.072303698,P25,5
2,2,0.1204013377,0.0852842778,2,0.5451505184,115.1581759,21.73432659,521.4545455,44.00078708,21.48753792,0.05814661076,0.6462976913,-1.03050592,0.1229829839,0.25,0.5500032982,0.0004476752384,0.001130666667,0.0001707805203,43.8902026,3.92302762,P25,5
3,2,0.05685618892,0.006688963156,2,0.6387959719,121.5200991,16.53646109,492.173913,21.82503186,16.66164426,-0.1775397458,0.9134918728,-0.9545413005,0.3873208831,0.25,1.402659304,0.001490560581,0.002133333333,0.001322666667,42.31497815,3.578844639,P25,5
4,1.99163878,0.03344481438,0,2,0.7775919437,116.4888893,10.32795559,515.2727273,12.25981363,10.57580347,-0.02016398117,0.6956019687,-0.525583588,0.2694304404,0.1666666667,1.151215836,0.001037055961,0.002816,0.00056,43.34937355,3.407430769,P25,5
5,1.981605411,0.06521739066,0.09866220504,2,0.8578595519,117.7312597,30.9368859,511.3043478,57.43172609,30.02798118,0.003072209782,0.3946350036,-0.3158305603,0.08580939607,0.1666666667,0.03916349089,3.50E-05,0.0002613333333,0.0006613333333,43.63927958,3.975387911,P25,5
6,2,0.01337792631,0.0100334445,2,1.108695626,113.4518309,18.63943592,530.1818182,36.88287299,18.69657468,-0.04086394466,0.5307934663,-0.05076222068,0.1691363329,0.25,0.1158838416,0.0001311127995,0.000448,0.000704,42.86294897,3.211253674,P25,5
7,2,0,0,2,0.730769217,116.6724144,24.25263854,515.2727273,43.72444213,24.32791851,-0.02107977416,0.5865478481,0.01657569255,0.5377077205,0.3333333333,1.221102996,0.001101525956,0.001904,0.000432,43.49059368,3.792024899,P25,5
8,2,0.05183946341,0.03010033444,1.976588607,0.6856187582,113.6266574,17.25108692,526.8571429,32.42573934,17.30956535,0.0385858896,0.4733126306,-0.166132003,0.1148681984,0.25,1.2304874,0.001276027083,0.001973333333,0.001088725817,44.1423294,3.31577397,P25,5
9,2,0.07692307979,0.04515050352,2,1.127090335,115.3449494,14.50123147,518.9090909,22.66717596,14.43804498,-0.2742835105,0.4431203057,-0.336923453,0.1517860608,0.1666666667,0.8453973681,0.0005759652193,0.00136,0.0006186666667,43.25895625,2.888606318,P25,5
10,1.974916339,0.1404682249,0.08193980157,1.901337743,0.6989966631,116.8829287,15.35045158,514.4347826,28.58452551,15.16889047,-0.139960663,0.3033049704,0.4621832387,0.06271495243,0.1666666667,0.5151089819,0.0006047018329,0.001504,0.0004106666667,43.72200675,3.590873874,P25,5
11,1.956521749,0.07357859612,0.08361203969,1.998327732,0.9163879752,117.4828935,12.53359123,510.2608696,18.52079272,12.80692453,-0.02809738312,0.4618317227,0.9956149111,0.110416359,0.08333333333,0.1052394729,7.02E-05,0.0002133333333,0.001434666667,43.79681861,3.815641944,P25,5
12,2,0.01839464903,0.07525083423,2,0.9799330831,116.8046505,27.15738959,514.1818182,50.54713629,26.71044026,-0.00214316958,0.4995820914,0.6770419117,0.1724525819,0.25,0.4237159857,0.0003460963649,0.0007946666667,0.0009173333333,43.38403094,3.301537269,P25,5
13,2,0.1471571922,0.1872909665,2,1.180601954,123.6631391,9.868703276,484.3333333,14.91619099,10.03393452,-0.2235442929,0.4276211047,-0.4014670352,0.2307896183,0.25,0.9913949325,0.00119004243,0.001733333333,0.000656,44.92939638,2.56899171,P25,5
14,1.954849482,0.04013377801,0.1387959868,1.884615421,1.205685616,118.1481641,21.97519263,510.6086957,38.71778911,21.4714146,-0.1937083928,0.8223854482,0.02595924273,0.2552815425,0.1666666667,0.2840462024,0.000214795243,0.0008693333333,0.000704,42.63437198,2.246014577,P25,5
15,2,0.125418067,0.06020066887,2,1.39464879,118.937655,10.7871978,503.3043478,17.87439708,10.94021534,-0.08909674462,0.4706751877,-0.03447395327,0.2167066168,0.25,1.004155867,0.001477711367,0.001632,0.0002986666667,44.15578851,3.196992048,P25,5
16,1.936454892,0.0785953179,0,2,1.005016685,122.5116687,12.59399443,490,19.4891274,12.7536711,-0.06922569296,0.5571182825,-0.3718647133,0.1809824777,0.3333333333,1.028047857,0.0009370122186,0.001904,0.001450666667,44.36596214,3.095925666,P25,5
17,2,0.01839464903,0.06020066887,2,1.127090335,113.688143,29.12043956,527.2380952,42.09739275,28.84149058,-0.1029591309,0.474811621,0.283450961,0.09699084861,0.1666666667,0.4289960373,0.0004098578148,0.001061333333,0.0005226666667,43.64319736,3.564551671,P25,5
18,2,0.1036789268,0.0852842778,2,0.9464883208,120.9622737,7.816067367,494.9565217,9.436285194,7.991337301,-0.02568617383,0.412181361,0.2723235441,0.2319349057,0.1666666667,0.5826291465,0.0004655062573,0.001114666667,0.0003626666667,44.89394145,3.820505883,P25,5
19,1.92976594,0.04515050352,0.1505016685,2,1.826086998,120.8939815,11.3137085,498.4347826,28.1744986,10.68396865,0.08753038249,0.3863137761,-0.198716066,0.5284875142,0.25,1.21354417,0.001110408956,0.002832,0.0009386666667,43.3210867,2.957546931,P25,5
20,2,0.003344481578,0.0100334445,2,1.312708974,95.06777041,8.891502884,516.4444444,8.773102089,9.152306042,0.06387342386,0.4733219932,-1.099048135,0.5225380577,0.1666666667,1.906099126,0.001399668559,0.002538666667,0.001232,33.05528342,15.79711068,P25,5
1,1.969899654,0.0501672253,0.04849498346,2,1.827759147,119.0133815,17.39383381,505.7391304,34.78403159,17.02353858,-0.08594748472,0.5585171733,0.703604895,0.3325772557,0.25,1.791711808,0.001602366378,0.001706666667,0.0008053333333,41.75200781,3.069141923,P25,6
2,2,0.07023411244,0,2,1.68394649,112.7388186,14.31083506,531.4285714,21.55126778,14.47466025,-0.06855005936,0.6763251264,-0.1123488412,0.2392958663,0.1666666667,1.505806567,0.00198188831,0.003141333333,0.001386666667,42.05339756,4.139681109,P25,6
3,2,0.08026755601,0.01505016722,1.958194017,1.685618758,114.0640004,18.47520861,527.2727273,34.81950988,18.1254885,-0.07137500158,1.004329339,-0.8511669792,0.4936536173,0.1666666667,0.4723059427,0.0005424298952,0.000896,0.0002506666667,42.16999864,3.56183094,P25,6
4,2,0.01337792631,0,1.969899654,1.782608747,113.77163,14.50123147,527.2727273,17.44155361,14.8131216,0.02343824715,0.7328214396,-1.487634848,0.4927158332,0.25,1.6798853,0.00121006672,0.001973333333,8.53E-05,41.91163472,4.002245482,P25,6
5,2,0.1020066887,0.03177257627,2,1.750836134,116.1422246,8.552359741,516,11.77568116,8.76356092,-0.1660734326,0.530296389,-0.6649800743,0.1056398281,0.25,1.715759793,0.001754904577,0.002410666667,0.001573333333,42.49016837,3.690880237,P25,6
6,2,0.008361203596,0.02842809446,2,1.881270885,117.1751113,15.11857892,511.2727273,16.17223316,15.24904369,-0.1464554632,0.4654263406,-0.1697800162,0.102263504,0.1666666667,1.463765365,0.001003244076,0.001861333333,0.001082666667,42.41387477,3.927951092,P25,6
7,1.976588607,0.02842809446,0.03177257627,1.826086998,1.767558575,116.8211735,13.10100621,515.1304348,24.32975049,12.7690101,-0.2151938317,0.5218516673,0.3592440122,0.02469649172,0.1666666667,0.6432219805,0.0004670512738,0.0009653333333,0.0004213333333,43.28088414,3.928280296,P25,6
8,1.89464879,0.08026755601,0.04347826168,2,1.984949827,118.4080867,15.25540143,507.1304348,35.51095138,14.71930734,-0.08726526706,0.5585835213,0.3551509465,0.1061148598,0.25,0.6641047737,0.0007657461174,0.001429333333,0.000656,42.87067664,4.006985215,P25,6
9,1.963210702,0.03010033444,0.03344481438,1.998327732,1.854515076,117.2303697,11.57994983,510.5454545,23.37423749,11.4476032,-0.1757319164,0.9528192804,-0.01441081628,0.4654118463,0.25,0.7474168884,0.0005273044861,0.0003946666667,0.0001333333333,43.29437557,4.08552369,P25,6
10,2,0.06856187433,0.06856187433,2,1.695652127,115.3967627,19.90453406,518.9090909,35.5459583,19.65027566,-0.1773477211,0.7550806483,-0.1922443767,0.2021347254,0.1666666667,2.118061681,0.002721664742,0.004405333333,0.001536,41.04731604,2.868493789,P25,6
11,2,0,0,1.958194017,1.903010011,111.2624758,24,541.3333333,38.64367132,24.12598512,-0.1250772048,0.780354247,0.5686244841,0.3014662011,0.25,1.911377676,0.002077649311,0.001770666667,0.0009659773182,41.69966929,3.443539884,P25,6
12,2,0,0.071906358,2,1.974916339,111.3146614,11.5931014,537.1428571,24.03806505,11.86591758,-0.07725984788,0.67902475,0.3585470689,0.1164496257,0.25,0.5971939289,0.0007524227062,0.000512,0.000912,42.33948204,3.315655973,P25,6
13,2,0.1354515105,0.01170568541,2,1.31605351,113.0046854,12.9467775,532,13.23775265,13.21471042,-0.009700576305,0.5372383881,0.8427792258,0.2115829673,0.1666666667,0.1357220813,0.0001022544068,0.000928,0.0002293333333,40.57562924,3.806612674,P25,6
14,2,0.03846153989,0.04515050352,2,1.513377905,112.7930598,21.45205063,534.1818182,47.03356083,21.38802513,-0.1047929944,0.6465780826,0.4429274096,0.1145017837,0.1666666667,1.953787715,0.001329962565,0.001781333333,0.0001173333333,42.49628898,2.749328659,P25,6
15,1.89464879,0.1889632046,0.1070234105,2,2,116.6668913,13.52246808,513.8181818,25.52988233,13.7681482,-0.1635913795,0.7424180087,-0.4108540981,0.2102671303,0.25,1.360458864,0.001298363766,0.001850666667,0.001637333333,42.65630146,4.09791736,P25,6
16,2,0.1387959868,0.04347826168,1.963210702,1.864548445,117.581591,14.77097892,510.6086957,29.50768641,14.74281687,0.1778689913,0.4333096412,0.1610099199,0.1711914287,0.1666666667,0.5704859856,0.0005698178836,0.001221333333,0.001893333333,44.79924211,3.222858284,P25,6
17,1.996655464,0.1103678942,0.07525083423,2,1.657190681,119.222669,23.57194018,502.9565217,35.39321746,23.63649684,0.08852854535,0.585834257,-0.3217703585,0.1624785997,0.25,1.674734483,0.001934909017,0.003328,0.002512,44.85804234,3.005946046,P25,6
18,1.931438088,0.04849498346,0.005016722251,2,2,118.8886114,25.52716913,507.826087,47.74901443,24.8116716,-0.1213545488,0.5235965416,-0.6919463393,0.1033902448,0.1666666667,0.8794540528,0.0009397205845,0.002421333333,0.000336,44.62424526,3.209321197,P25,6
19,2,0.1020066887,0.01839464903,1.99163878,1.954849482,119.1402017,11.81678313,504.3478261,23.32109598,11.722624,-0.1921828099,0.6139899683,0.00731140834,0.09654850305,0.1666666667,1.227841207,0.00105891463,0.001429333333,0.0001493333333,44.26221287,2.675472718,P25,6
20,2,0.03511705622,0,2,1.673913002,116.371819,10.76148335,516,18.26784842,10.77563389,-0.272190518,0.7322129112,-0.5864676851,0.173420101,0.1666666667,2.401091652,0.00163111676,0.001616,0.0004853333333,36.54818442,3.903220238,P25,6
1,2,0.01839464903,0,1.956521749,1.750836134,117.302604,19.82783037,513.0909091,38.19113471,18.59032006,-0.1244475562,1.069977148,-0.1642027923,0.7821429822,0.25,0.7019546783,0.0007417123295,0.001397333333,0.000352,41.60783848,2.639722256,P25,7
2,1.949832797,0.03010033444,0.003344481578,1.986622095,2,113.4148566,10.32795559,528.3636364,22.42138744,10.4014651,0.007282355482,0.8622375708,-0.09827920153,0.09098834686,0.1666666667,0.1399784755,0.0001365264276,0.0006506666667,0.0001067378252,42.25708585,3.69548407,P25,7
3,1.933110356,0.01672240719,0.03678929806,1.954849482,2,118.1587133,11.81678313,507.1304348,18.32857766,12.07193447,-0.1405172708,0.495485439,0.004802730691,0.1050811167,0.1666666667,1.419236226,0.0009613353514,0.001786666667,0.002298666667,42.35798119,2.918893945,P25,7
4,2,0.04180601984,0,2,2,118.0326362,20.20843765,509.0909091,34.16892084,19.47892634,-0.1074817624,0.9828664947,-0.3343332817,0.4877058489,0.1666666667,0.2921965049,0.0001947976699,0.000592,0.000224,41.83957548,2.448350782,P25,7
5,2,0.071906358,0.0785953179,2,2,112.3695904,14.8593405,534.0952381,25.28617164,15.23983699,-0.245170919,0.7783491373,-1.283449299,0.1865412142,0.1666666667,2.109702361,0.001989995918,0.002794666667,0.0002615076718,42.38093059,3.453215462,P25,7
6,1.879598618,0.01337792631,0,2,1.814381242,112.3458538,20.31748016,533.3333333,31.32624033,20.15100886,0.02319319355,0.7033465833,0.03791239754,0.1251238573,0.1666666667,0.1207918913,0.0001358295317,0.000528,0.001221333333,41.32013353,3.078513579,P25,7
7,2,0.08026755601,0.05685618892,2,1.657190681,112.1903892,17.06458321,532.952381,24.58958355,17.27060173,-0.129693733,0.2961163515,-0.1571065809,0.2327178856,0.1666666667,1.065255805,0.001032459838,0.002698666667,0.000784,40.63769111,3.558188357,P25,7
8,2,0.09030100703,0.06187291071,2,2,109.9459578,13.50555441,546.2857143,25.56783694,13.85032776,-0.1347655209,0.6315204164,0.02071058852,0.2636603677,0.1666666667,1.011085909,0.0009308160178,0.001701333333,0.0002773333333,42.75608744,3.683929903,P25,7
9,2,0.06187291071,0.006688963156,1.96488297,1.979933143,113.0652203,17.34358671,530.2857143,31.91417061,17.099092,-0.1557524599,0.8935549488,-0.2035617357,0.1526941511,0.08333333333,0.01982455257,1.32E-05,0.000112,0.000656,43.21273442,2.537640335,P25,7
10,2,0.06354515254,0,2,1.959866166,116.3438165,7.60951785,514.9090909,15.32787405,7.787658123,-0.05476277322,0.4166710279,0.3305023158,0.1271585025,0.1666666667,0.068924315,6.59E-05,0.0004053333333,0.0001173333333,41.99446705,3.245919382,P25,7
11,2,0.08193980157,0.04180601984,1.919732451,1.963210702,118.036867,11.4476032,506.9090909,13.41963413,11.56678331,-0.06930681101,0.7368424554,-0.1450311853,0.2610003904,0.1666666667,0.8460909074,0.0005640606049,0.001536,0.0001386666667,42.29550003,3.342832339,P25,7
12,1.996655464,0.2742474973,0.1505016685,2,1.913043499,108.3713176,15.07315495,556.5714286,19.1952375,15.01718314,-0.18265274,0.3944801653,-0.09186150191,0.2599964355,0.08333333333,0.1669007585,0.0001112671724,0.000304,0.0004853333333,41.2721464,3.305033921,P25,7
13,2,0.04682274163,0.07023411244,2,1.981605411,113.8412007,13.06394529,528,23.80876189,13.18007154,-0.1465060716,0.6795352263,0.0100098359,0.3756281016,0.25,1.208321405,0.001403195754,0.002085333333,0.0003733333333,42.80597308,2.508776081,P25,7
14,1.958194017,0.020066889,0,2,2,109.7434393,17.79887637,546.6666667,29.53867521,17.69448323,0.005710272148,0.5415301501,0.6426256652,0.1936321271,0.1666666667,0.324765259,0.00033361324,0.0006133333333,0.000624,43.21599821,3.867752508,P25,7
15,2,0,0,2,2,115.8652115,9.875414398,516.3636364,13.90630366,10.08912663,-0.2426677874,0.6897632782,-0.03694993941,0.2836134308,0.3333333333,1.284581083,0.002076352393,0.003648,0.0009546666667,42.61101949,3.490226605,P25,7
16,2,0.07525083423,0.01505016722,1.979933143,2,114.0279394,13.97139936,526.8571429,26.20359844,14.18672471,-0.02456075328,0.8979444089,0.1366413813,0.1921361275,0.1666666667,0.08523068323,7.50E-05,0.000288,0.0006506666667,42.03744412,3.258615575,P25,7
17,1.966555238,0.08026755601,0,2,2,121.2434249,9.34198733,493.9130435,16.57466041,9.561828875,-0.03597162851,0.3222506598,0.7519387665,0.1892118748,0.1666666667,0.5698925009,0.0007026922988,0.001413333333,0.0006133333333,42.02913011,3.825280932,P25,7
18,2,0.01672240719,0,1.936454892,1.879598618,116.819422,13.74599509,514.1818182,29.23083233,13.53373211,-0.165688513,0.4770982438,1.002483738,0.1557636151,0.1666666667,0.5949963946,0.000743785907,0.001258666667,0.000576,42.58523706,3.009762496,P25,7
19,2,0.07692307979,0,2,2,121.7716419,11.56798089,490.4347826,18.43866019,11.81678313,-0.1623987895,0.867382953,0.4728174438,0.450747641,0.1666666667,0.5040079268,0.0004136985453,0.0007946666667,0.0009546666667,43.94302439,2.911045877,P25,7
20,2,0.04515050352,0.001672240789,1.99163878,1.986622095,116.5115558,17.36992475,510.9090909,36.56033381,17.06011779,0.252502232,0.5875661049,-0.01106343099,0.6237640872,0.25,1.023140596,0.001051963111,0.001845333333,0.000448,42.81970262,3.563780718,P25,7
21,2,0.2056856155,0.08193980157,2,1.864548445,92.96552495,12.42388591,584,23.76354103,12.34789813,0.1006125905,0.3652296831,-0.2184178677,0.2066514214,0.08333333333,0.1779637003,0.0001186424669,0.000416,0.001269333333,35.17856332,11.67204888,P25,7
1,2,0.04849498346,0,2,2,121.0213534,11.05358848,496.3478261,22.43092163,11.21532656,-0.08929767574,0.6428348323,1.3942698,0.3412008344,0.1666666667,0.3290106634,0.0002373492912,0.000336,0.0001386666667,44.53904238,3.843120415,P25,8
2,1.887959838,0.09531772882,0.02173913084,1.971571922,2,113.9156077,12.82853961,527.2727273,22.06954769,12.93500235,-0.05824363151,0.3745960021,1.226008719,0.1026757431,0.1666666667,0.8090183933,0.0007312733847,0.001045333333,0.0004853333333,42.85499481,2.746724965,P25,8
3,1.97324419,0.06187291071,0,1.919732451,2,113.6786187,17.71735764,528.7272727,24.30399109,17.94807325,-0.07910114675,0.9672768729,0.8538775898,0.5425267973,0.1666666667,0.9691909719,0.001072206702,0.0007733333333,0.0002666666667,44.01046719,3.603097168,P25,8
4,1.946488261,0,0,1.986622095,2,118.5265008,13.85640646,505.7391304,13.20198811,14.16293559,-0.05882190553,0.3353358318,0.6521861295,0.08000973377,0.1666666667,0.4121937654,0.0002970363098,0.0003413333333,0.000144,43.09552355,2.576106059,P25,8
5,1.968227386,0,0.05518394709,2,1.914715767,114.1220089,18.76166304,526.4761905,35.2925191,18.60843046,-0.1168567717,0.5274822931,0.1194060295,0.04595151774,0.1666666667,1.754786867,0.00122867784,0.002101333333,9.07E-05,44.0217664,3.538874571,P25,8
6,2,0.05852842703,0.04515050352,1.903010011,1.899665594,120.0891101,12.98950625,497.3913043,15.93663341,13.27432831,-0.09878983352,0.4997638939,-0.01379058494,0.02733428541,0.08333333333,0.361716494,0.0002411443293,0.0003786666667,0.000768,45.02902661,3.297470269,P25,8
7,2,0.08695652336,0,2,2,114.8142676,23.74467359,524,39.17239067,24.07606992,-0.2314564409,0.5109645905,0.1345016225,0.1723133238,0.08333333333,0.3093586639,0.0002062391093,0.0006933333333,0.0002986666667,41.56139718,2.676316417,P25,8
8,2,0.07023411244,0.143812716,2,2,120.5632565,11.69304378,496,15.25540143,11.96242313,-0.0952152914,0.7669814483,-0.5439686706,0.4196493987,0.1666666667,1.127310814,0.001652912987,0.003418666667,0.001173333333,43.71725185,3.703274074,P25,8
9,1.956521749,0.04180601984,0.01839464903,1.961538434,2,121.8817847,8,493,18.99198916,7.791756057,0.003528905706,0.5624246862,-0.6575588616,0.1534328126,0.1666666667,0.6007570732,0.0005037225976,0.0007786666667,0.001877333333,45.26188766,3.205605302,P25,8
